Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Djibouti,DJI,Voice and Accountability: Estimate,VA.EST,-1.20939469337463,-1.26566994190216,-1.41113817691803,-1.43404412269592,-1.47117519378662,-1.43153774738312,-1.4129946231842,-1.37110710144043,-1.40683770179749,-1.36474502086639,-1.4233170747757,-1.40703856945038,-1.296515583992,-1.2912232875824,-1.27434647083282
Dominica,DMA,Control of Corruption: Estimate,CC.EST,0.808343410491943,0.77107173204422,0.768938183784485,0.695708990097046,0.692387104034424,0.691183269023895,0.607112109661102,0.62417334318161,0.634742200374603,0.535799264907837,0.521607756614685,0.556784510612488,0.547485947608948,0.539586186408997,0.544514536857605
Dominica,DMA,Government Effectiveness: Estimate,GE.EST,0.670539855957031,0.680927038192749,0.674052000045776,0.750935077667236,0.795055389404297,0.16260926425457,0.214506790041924,0.168494433164597,-0.242147713899612,-0.268966734409332,-0.253059536218643,-0.126768589019775,-0.120297245681286,-0.0973235219717026,0.260825008153915
Dominica,DMA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.665553092956543,0.903117775917053,1.13915860652924,0.98058545589447,1.11985623836517,1.05717813968658,1.05443203449249,0.977663099765778,1.17277669906616,1.06905841827393,1.02994155883789,1.31708955764771,1.33413064479828,1.30801045894623,1.28526425361633
Dominica,DMA,Regulatory Quality: Estimate,RQ.EST,0.49756196141243,0.347569495439529,0.231762483716011,0.298656761646271,0.28756046295166,0.282481491565704,0.240542605519295,0.178615316748619,0.136305436491966,0.125301271677017,0.151736706495285,0.268519282341003,0.289970070123672,0.341509431600571,0.308252662420273
Dominica,DMA,Voice and Accountability: Estimate,VA.EST,1.01225316524506,0.982540488243103,0.987989783287048,0.946590006351471,0.966736018657684,1.06706941127777,0.878656804561615,0.898667991161346,0.884237766265869,0.796533346176147,0.866429507732391,0.870887696743011,0.812004029750824,0.796769261360168,0.786084830760956
Dominican Republic,DOM,Control of Corruption: Estimate,CC.EST,-0.806728780269623,-0.883080899715424,-0.844827234745026,-0.897264659404755,-0.912038087844849,-0.842135190963745,-0.873729884624481,-0.810472190380096,-0.787598609924316,-0.830888628959656,-0.838990390300751,-0.750963449478149,-0.590438902378082,-0.439807772636414,-0.449474930763245
Dominican Republic,DOM,Government Effectiveness: Estimate,GE.EST,-0.620937764644623,-0.687138080596924,-0.63081967830658,-0.538394749164581,-0.488938599824905,-0.456834703683853,-0.394820213317871,-0.290739774703979,-0.38338103890419,-0.38873553276062,-0.351295411586761,-0.281447857618332,-0.00257122726179659,-0.0684610605239868,0.12803441286087
Dominican Republic,DOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.00273510301485658,-0.0449540354311466,-0.000481850205687806,0.252366811037064,0.207428693771362,0.145934492349625,0.227570921182632,0.241259410977364,0.152073904871941,0.012300387956202,-0.00311226956546307,0.164981201291084,0.287386029958725,0.249287635087967,0.239014014601707
Dominican Republic,DOM,Regulatory Quality: Estimate,RQ.EST,-0.163394451141357,-0.116028167307377,-0.173335298895836,-0.0618661120533943,-0.0211300067603588,0.0333384610712528,0.0140787828713655,-0.00929667800664902,-0.0386812426149845,-0.0285366922616959,-0.0187732968479395,0.0231650732457638,0.0779508575797081,0.0695477873086929,0.171186909079552
Dominican Republic,DOM,Voice and Accountability: Estimate,VA.EST,0.0897984206676483,0.0738618969917297,0.0904332846403122,0.124592199921608,0.115321941673756,0.188916221261024,0.154222220182419,0.181855902075768,0.159204080700874,0.124981448054314,0.17925138771534,0.237134993076324,0.294744700193405,0.313117146492004,0.325887054204941
Ecuador,ECU,Control of Corruption: Estimate,CC.EST,-0.744574427604675,-0.707744359970093,-0.641708135604858,-0.508597850799561,-0.502911984920502,-0.741118490695953,-0.672376871109009,-0.68079274892807,-0.626104652881622,-0.629500389099121,-0.509275019168854,-0.504086554050446,-0.59461385011673,-0.63026487827301,-0.647337436676025
Ecuador,ECU,Government Effectiveness: Estimate,GE.EST,-0.738012194633484,-0.674511253833771,-0.527820348739624,-0.474284678697586,-0.448586314916611,-0.385554224252701,-0.394527703523636,-0.383570671081543,-0.352247714996338,-0.317793667316437,-0.367696136236191,-0.470506340265274,-0.241593524813652,-0.309278339147568,-0.494244992733002
Ecuador,ECU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.673675775527954,-0.586674451828003,-0.686557531356812,-0.570306479930878,-0.178656712174416,-0.0185332093387842,-0.147344976663589,-0.0917104333639145,-0.0789320766925812,-0.0947211682796478,-0.238217756152153,-0.270243227481842,-0.25738736987114,-0.37122431397438,-0.338139981031418
Ecuador,ECU,Regulatory Quality: Estimate,RQ.EST,-1.25917947292328,-1.12405169010162,-0.956343531608582,-0.943592429161072,-0.837611019611359,-0.920283794403076,-1.14157736301422,-0.958474397659302,-1.02358734607697,-0.886888802051544,-0.796693980693817,-0.871133387088776,-0.719614744186401,-0.45972153544426,-0.718200981616974
Ecuador,ECU,Voice and Accountability: Estimate,VA.EST,-0.250357389450073,-0.231080830097198,-0.293364822864532,-0.29611411690712,-0.25279027223587,-0.202547445893288,-0.211860507726669,-0.247269630432129,-0.172362104058266,0.000832675490528345,0.0317208766937256,-0.0146998642012477,0.0996665507555008,0.0273947101086378,-0.061911303550005
"Egypt, Arab Rep.",EGY,Control of Corruption: Estimate,CC.EST,-0.464862793684006,-0.596871852874756,-0.633263945579529,-0.579664349555969,-0.614102065563202,-0.575518012046814,-0.600906729698181,-0.590893149375916,-0.495982348918915,-0.514722347259521,-0.655317544937134,-0.810433626174927,-0.70594334602356,-0.678962171077728,-0.747790396213531
"Egypt, Arab Rep.",EGY,Government Effectiveness: Estimate,GE.EST,-0.208088099956512,-0.321309953927994,-0.440889060497284,-0.681878209114075,-0.782936871051788,-0.716656744480133,-0.690327763557434,-0.536168873310089,-0.530632019042969,-0.454036295413971,-0.251354306936264,-0.44617161154747,-0.457696795463562,-0.448231309652328,-0.239516973495483
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.607227087020874,-0.898418307304382,-1.43705701828003,-1.43632972240448,-1.63883090019226,-1.63117659091949,-1.49933218955994,-1.43972682952881,-1.42964589595795,-1.18812155723572,-1.12463080883026,-1.18193280696869,-1.0328643321991,-0.978700578212738,-0.866764307022095
"Egypt, Arab Rep.",EGY,Regulatory Quality: Estimate,RQ.EST,-0.17781800031662,-0.147598043084145,-0.246938586235046,-0.385591775178909,-0.557433128356934,-0.687225043773651,-0.796363055706024,-0.892875909805298,-0.813245594501495,-0.804274797439575,-0.758563220500946,-0.571031153202057,-0.519896507263184,-0.713920831680298,-0.665456295013428
"Egypt, Arab Rep.",EGY,Voice and Accountability: Estimate,VA.EST,-1.15747153759003,-1.18803703784943,-1.13998341560364,-0.765063405036926,-1.05164992809296,-1.18009531497955,-1.19008219242096,-1.20482385158539,-1.25143277645111,-1.32450354099274,-1.44394659996033,-1.48189222812653,-1.50513410568237,-1.45044994354248,-1.37938976287842
El Salvador,SLV,Control of Corruption: Estimate,CC.EST,-0.230227887630463,-0.258609384298325,-0.247806414961815,-0.41251277923584,-0.349343955516815,-0.375204563140869,-0.447838723659515,-0.5561683177948,-0.534349262714386,-0.586434960365295,-0.537863314151764,-0.577636420726776,-0.5537109375,-0.642525255680084,-0.561315059661865
El Salvador,SLV,Government Effectiveness: Estimate,GE.EST,-0.074613519012928,-0.0123194148764014,-0.109997875988483,-0.134835928678513,-0.121620632708073,-0.025264136493206,-0.285931020975113,-0.343923270702362,-0.38730189204216,-0.489993751049042,-0.531079947948456,-0.261266618967056,-0.34182408452034,-0.321259051561356,0.0504390224814415
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.00711627723649144,0.0588422268629074,0.111001193523407,0.234583973884583,-0.0336589030921459,-0.0245900042355061,-0.0204960480332375,-0.104568757116795,-0.263820260763168,-0.389159649610519,-0.120228312909603,-0.1149922311306,-0.091492086648941,-0.352474838495255,0.00233239983208477
El Salvador,SLV,Regulatory Quality: Estimate,RQ.EST,0.283810049295425,0.337437301874161,0.403908848762512,0.228348329663277,0.227205574512482,0.222213238477707,0.0679868832230568,-0.0506191477179527,-0.169971138238907,-0.0161868967115879,-0.0379504486918449,-0.0852432101964951,-0.363843023777008,-0.462724059820175,-0.307905405759811
El Salvador,SLV,Voice and Accountability: Estimate,VA.EST,0.057646669447422,0.0715445652604103,0.0439497753977776,-0.0401937253773212,-0.0131475701928139,0.152574792504311,0.152256041765213,0.188607335090637,0.154201969504356,0.0289855431765318,0.117883883416653,0.0697045996785164,-0.060513261705637,-0.371244877576828,-0.474436670541763
Equatorial Guinea,GNQ,Control of Corruption: Estimate,CC.EST,-1.22026312351227,-1.23483073711395,-1.22866559028625,-1.23995065689087,-1.31590735912323,-1.54079115390778,-1.5724755525589,-1.6031699180603,-1.64576137065887,-1.54342126846313,-1.56386768817902,-1.53957045078278,-1.58734953403473,-1.60196936130524,-1.57037270069122
Equatorial Guinea,GNQ,Government Effectiveness: Estimate,GE.EST,-1.25660920143127,-1.25614047050476,-1.25789260864258,-1.25358760356903,-1.3561155796051,-1.16266000270844,-1.17907333374023,-1.16436994075775,-1.17233037948608,-1.1962114572525,-1.04134786128998,-1.21555995941162,-1.18405854701996,-1.29705548286438,-1.32034909725189
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.373302400112152,0.236128225922585,0.150343805551529,0.232703447341919,0.120355181396008,-0.374146550893784,-0.207799196243286,-0.146742969751358,-0.172019883990288,-0.0901522859930992,-0.147898286581039,-0.221560776233673,-0.202735513448715,-0.236288592219353,-0.235371336340904
Equatorial Guinea,GNQ,Regulatory Quality: Estimate,RQ.EST,-1.47102332115173,-1.54846596717834,-1.48733866214752,-1.60031580924988,-1.54353320598602,-1.46566355228424,-1.48868584632874,-1.55810081958771,-1.57570993900299,-1.65524923801422,-1.69174087047577,-1.71425592899323,-1.73251974582672,-1.49326610565186,-1.47442591190338
Equatorial Guinea,GNQ,Voice and Accountability: Estimate,VA.EST,-1.80686867237091,-1.86019432544708,-1.89961373806,-1.90504097938538,-1.96998107433319,-1.97528266906738,-1.99940919876099,-1.94786310195923,-1.9711754322052,-1.8734849691391,-1.87897419929504,-1.81053125858307,-1.72473227977753,-1.70431566238403,-1.67685103416443
Eritrea,ERI,Control of Corruption: Estimate,CC.EST,-0.473421841859818,-0.550964772701263,-0.641272008419037,-0.778626441955566,-0.909558475017548,-0.885516047477722,-1.33949065208435,-1.34441828727722,-1.23131632804871,-1.32252204418182,-1.40773236751556,-1.34057831764221,-1.25754857063293,-1.28224623203278,-1.47526490688324
Eritrea,ERI,Government Effectiveness: Estimate,GE.EST,-1.39934432506561,-1.39912748336792,-1.49212002754211,-1.51251459121704,-1.55202722549438,-1.68077206611633,-1.67969524860382,-1.7815113067627,-1.79755210876465,-1.76837337017059,-1.80259537696838,-1.64321792125702,-1.69597375392914,-1.73129761219025,-1.79375612735748
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.680884718894958,-0.875592827796936,-0.766404390335083,-0.702197253704071,-0.772372126579285,-0.805872619152069,-0.878453433513641,-0.662282407283783,-0.733444452285767,-0.609360635280609,-0.705968797206879,-0.992741048336029,-1.05568218231201,-0.957195043563843,-0.792767763137817
Eritrea,ERI,Regulatory Quality: Estimate,RQ.EST,-2.20666456222534,-2.16324639320374,-2.16482043266296,-2.20411825180054,-2.22740697860718,-2.0858473777771,-2.06694436073303,-2.11089396476746,-2.1708779335022,-2.19343161582947,-2.19213676452637,-2.15805459022522,-2.27972555160522,-2.36939263343811,-2.36299300193787
Eritrea,ERI,Voice and Accountability: Estimate,VA.EST,-2.20277786254883,-2.19829225540161,-2.22605419158936,-2.20876717567444,-2.19650626182556,-2.11312532424927,-2.10669589042664,-2.17071104049683,-2.16639280319214,-2.18413782119751,-2.20523548126221,-2.06312227249146,-1.93026268482208,-1.88292789459229,-1.86236107349396
Estonia,EST,Control of Corruption: Estimate,CC.EST,1.00068259239197,0.989536285400391,1.04544830322266,1.08829832077026,1.18144452571869,1.29877054691315,1.25537073612213,1.23109316825867,1.20263087749481,1.46850371360779,1.52524757385254,1.58082056045532,1.50660848617554,1.54471278190613,1.53812229633331
Estonia,EST,Government Effectiveness: Estimate,GE.EST,1.00224792957306,1.07666647434235,1.06727397441864,0.945922076702118,0.966788172721863,1.01121234893799,1.03593826293945,1.05459797382355,1.07229030132294,1.15055811405182,1.13976681232452,1.29900670051575,1.34329342842102,1.34263217449188,1.2634699344635
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.567619025707245,0.661366999149323,0.611041307449341,0.636465191841125,0.748215436935425,0.780257880687714,0.613857269287109,0.662796258926392,0.642370760440826,0.580415546894073,0.630197763442993,0.709816992282867,0.748589515686035,0.727880895137787,0.660533905029297
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,1.39269268512726,1.38820207118988,1.38531708717346,1.4102840423584,1.4392409324646,1.67060923576355,1.65832471847534,1.68796372413635,1.63404095172882,1.54483294487,1.58012461662292,1.52953481674194,1.54799437522888,1.5589644908905,1.42964351177216
Estonia,EST,Voice and Accountability: Estimate,VA.EST,1.08552134037018,1.10565173625946,1.13372588157654,1.11192464828491,1.11682975292206,1.17029809951782,1.18691825866699,1.20819759368896,1.21454405784607,1.19020283222198,1.17930448055267,1.16718208789825,1.17938566207886,1.20195424556732,1.21992552280426
Eswatini,SWZ,Control of Corruption: Estimate,CC.EST,-0.0111769214272499,-0.0418579690158367,-0.184126675128937,-0.224429905414581,-0.228422224521637,-0.257097035646439,-0.215712070465088,-0.231943428516388,-0.0726702287793159,-0.231804639101028,-0.325314104557037,-0.292263597249985,-0.69760400056839,-0.726303339004517,-0.73498547077179
Eswatini,SWZ,Government Effectiveness: Estimate,GE.EST,-0.429547071456909,-0.298220843076706,-0.521195828914642,-0.386057704687119,-0.370076358318329,-0.495312958955765,-0.540364742279053,-0.542009234428406,-0.491796851158142,-0.672340869903564,-0.638498246669769,-0.754387140274048,-0.751079678535461,-0.781404197216034,-0.884958326816559
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0147166308015585,-0.0760726928710938,-0.479735821485519,-0.407692342996597,-0.431911140680313,-0.500559747219086,-0.480209201574326,-0.494323074817657,-0.27087739109993,-0.377749621868134,-0.274377912282944,-0.0405469462275505,-0.346009790897369,-0.210463792085648,-0.357591271400452
Eswatini,SWZ,Regulatory Quality: Estimate,RQ.EST,-0.36999648809433,-0.396744579076767,-0.407737106084824,-0.303469598293304,-0.147563919425011,-0.220856681466103,-0.260019838809967,-0.263931721448898,-0.260979354381561,-0.506258010864258,-0.531037092208862,-0.492181956768036,-0.602753639221191,-0.718993604183197,-0.717471897602081
Eswatini,SWZ,Voice and Accountability: Estimate,VA.EST,-1.27179145812988,-1.32532727718353,-1.31542539596558,-1.28168439865112,-1.2620735168457,-1.33563554286957,-1.39337575435638,-1.43275570869446,-1.45139133930206,-1.36871898174286,-1.34368431568146,-1.32920229434967,-1.28953385353088,-1.22105753421783,-1.16463816165924
Ethiopia,ETH,Control of Corruption: Estimate,CC.EST,-0.704722344875336,-0.694108724594116,-0.667876601219177,-0.608586847782135,-0.501710414886475,-0.448165893554688,-0.476118475198746,-0.442086547613144,-0.582322061061859,-0.50531792640686,-0.434498816728592,-0.389672368764877,-0.422021746635437,-0.433258950710297,-0.465061634778976
Ethiopia,ETH,Government Effectiveness: Estimate,GE.EST,-0.562428534030914,-0.488994628190994,-0.521041929721832,-0.454180359840393,-0.620984315872192,-0.443245232105255,-0.712037622928619,-0.714294850826263,-0.759255349636078,-0.666894257068634,-0.66142076253891,-0.589582562446594,-0.650382697582245,-0.791824162006378,-0.768662095069885
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.64107227325439,-1.63510119915009,-1.5069637298584,-1.56427133083344,-1.40730738639832,-1.3393874168396,-1.49694204330444,-1.61724519729614,-1.67723059654236,-1.27460920810699,-1.30376279354095,-1.75370299816132,-2.18383121490479,-2.07060623168945,-1.96956777572632
Ethiopia,ETH,Regulatory Quality: Estimate,RQ.EST,-0.931926727294922,-0.848106443881989,-0.994923114776611,-1.05003821849823,-1.13566875457764,-1.07841408252716,-1.0579651594162,-1.10960459709167,-1.0297976732254,-0.984722435474396,-0.910632014274597,-0.975501298904419,-0.941965937614441,-0.94841742515564,-1.0210794210434
Ethiopia,ETH,Voice and Accountability: Estimate,VA.EST,-1.29824542999268,-1.34485614299774,-1.36264383792877,-1.30890786647797,-1.31313121318817,-1.28455746173859,-1.29830551147461,-1.40238106250763,-1.43262052536011,-1.16189217567444,-1.06248962879181,-1.03639280796051,-1.07109928131104,-1.04841494560242,-1.06066715717316
Fiji,FJI,Control of Corruption: Estimate,CC.EST,-0.154777318239212,-0.159897983074188,0.108835898339748,0.181172475218773,0.196483537554741,0.385087877511978,0.378061681985855,0.33558577299118,0.638820290565491,0.69995129108429,0.688054382801056,0.613366007804871,0.44344025850296,0.388872087001801,0.50627201795578
Fiji,FJI,Government Effectiveness: Estimate,GE.EST,-1.17454290390015,-0.915295720100403,-0.898599445819855,-1.04902374744415,-1.02984869480133,-0.400987982749939,-0.334282904863358,-0.280381351709366,0.237182199954987,0.7747842669487,0.762365400791168,0.590555310249329,0.660467982292175,0.593959331512451,0.490778684616089
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.272885650396347,-0.190827518701553,-0.0712881982326508,-0.0677748322486877,-0.0510276891291142,0.553164601325989,0.569660663604736,0.897029459476471,0.585380256175995,0.832882523536682,0.779334902763367,0.662797212600708,0.72510689496994,0.748508632183075,0.744343459606171
Fiji,FJI,Regulatory Quality: Estimate,RQ.EST,-0.971093595027924,-0.564225971698761,-0.451289445161819,-0.587406158447266,-0.525646507740021,-0.256007999181747,-0.235928744077682,-0.228087186813354,0.0646388009190559,0.0395447723567486,0.0334556773304939,-0.102151036262512,-0.00529439095407724,-0.0602172017097473,-0.0902230963110924
Fiji,FJI,Voice and Accountability: Estimate,VA.EST,-0.910686910152435,-1.1063551902771,-1.09306156635284,-0.978677988052368,-0.909636080265045,-0.176666140556335,0.0277618281543255,0.0286825429648161,0.123874723911285,0.145927339792252,0.0224217269569635,0.0560786165297031,-0.1721011698246,-0.143952786922455,0.186145916581154
Finland,FIN,Control of Corruption: Estimate,CC.EST,2.24071860313416,2.15166974067688,2.1919150352478,2.22684669494629,2.20024275779724,2.15926671028137,2.2156457901001,2.18630695343018,2.16233658790588,2.17175912857056,2.11393284797668,2.17043972015381,2.23784065246582,2.24686503410339,2.22151660919189
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2.22546005249023,2.22388696670532,2.23519229888916,2.2103111743927,2.18062210083008,2.02504563331604,1.84316194057465,1.84161901473999,1.9772777557373,2.01387786865234,1.97280502319336,1.90100395679474,1.91831088066101,1.75458240509033,1.73860657215118
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.45967149734497,1.42360687255859,1.39347100257874,1.40076518058777,1.38517248630524,1.28219723701477,1.02799820899963,0.982591867446899,1.06380820274353,0.891889691352844,0.835258841514587,0.981825113296509,0.963275969028473,0.894830107688904,0.713986694812775
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,1.80945932865143,1.87310171127319,1.81332981586456,1.8215891122818,1.84167218208313,1.87765765190125,1.8257349729538,1.80655252933502,1.81227469444275,1.77911019325256,1.84047222137451,1.85089826583862,1.88712561130524,1.77915287017822,1.76514935493469
Finland,FIN,Voice and Accountability: Estimate,VA.EST,1.46526706218719,1.48671269416809,1.50755143165588,1.60069715976715,1.5736231803894,1.54184234142303,1.54369699954987,1.53210496902466,1.5595486164093,1.58935248851776,1.56299781799316,1.6095118522644,1.60936939716339,1.60676980018616,1.63263607025146
France,FRA,Control of Corruption: Estimate,CC.EST,1.4299693107605,1.48775613307953,1.53777325153351,1.4719694852829,1.30433368682861,1.2879855632782,1.24783480167389,1.32828891277313,1.22452700138092,1.28155159950256,1.24806225299835,1.12261998653412,1.28193628787994,1.25943613052368,1.18482184410095
France,FRA,Government Effectiveness: Estimate,GE.EST,1.47705447673798,1.46266102790833,1.39230680465698,1.37338125705719,1.48205244541168,1.41287088394165,1.41732227802277,1.38062357902527,1.30890679359436,1.41971850395203,1.33822000026703,1.2042510509491,1.22854030132294,1.16521215438843,1.14462625980377
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.512012898921967,0.681087553501129,0.602992832660675,0.554941534996033,0.448744118213654,0.300568491220474,0.0977598056197166,-0.106349594891071,0.265701532363892,0.013894104398787,0.271341234445572,0.280992835760117,0.325612366199493,0.393339216709137,0.343697965145111
France,FRA,Regulatory Quality: Estimate,RQ.EST,1.21470284461975,1.31016075611115,1.15604257583618,1.12417411804199,1.14989483356476,1.07406842708588,1.11580765247345,1.05861842632294,1.14648473262787,1.1474986076355,1.43153774738312,1.18946194648743,1.23037326335907,1.1889523267746,1.15350544452667
France,FRA,Voice and Accountability: Estimate,VA.EST,1.24453508853912,1.20285654067993,1.17066836357117,1.23810577392578,1.21920275688171,1.21813237667084,1.20674192905426,1.13691318035126,1.15271818637848,1.1575254201889,1.11500012874603,1.06575298309326,1.10422718524933,1.11015677452087,1.15460133552551
French Guiana,GUF,Control of Corruption: Estimate,CC.EST,1.10914754867554,1.12129557132721,1.10294651985168,1.09523594379425,1.11960065364838,1.01400101184845,0.973310768604279,0.926197826862335,0.94843727350235,0.910790145397186,0.879425287246704,0.895248591899872,0.90085369348526,0.936901152133942,0.938142716884613
French Guiana,GUF,Government Effectiveness: Estimate,GE.EST,1.19478797912598,1.20749759674072,1.18007099628448,1.13871443271637,1.09727764129639,1.12356293201447,1.08670926094055,1.08701515197754,1.33417809009552,1.35240399837494,1.35116839408875,1.27296662330627,1.22171652317047,1.2419581413269,1.28207969665527
French Guiana,GUF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.302413433790207,0.191745474934578,0.193025931715965,0.215082257986069,0.218277126550674,0.527634024620056,0.559771299362183,0.538475215435028,0.49224054813385,0.514353394508362,0.243910655379295,0.316793531179428,0.327761113643646,0.319849401712418,0.229917466640472
French Guiana,GUF,Regulatory Quality: Estimate,RQ.EST,1.19392490386963,1.23363769054413,1.2086375951767,1.26502513885498,1.28228378295898,1.45303869247437,1.43746066093445,1.41812360286713,1.27051186561584,1.29770088195801,1.30500447750092,1.17632913589478,1.16543340682983,1.0855724811554,1.06676125526428
French Guiana,GUF,Voice and Accountability: Estimate,VA.EST,1.07411348819733,1.11619365215302,1.08909428119659,1.12414717674255,1.14690387248993,1.27683234214783,1.27399480342865,1.27949273586273,1.29565441608429,1.28282356262207,1.2625652551651,1.28185057640076,1.27692425251007,1.27055501937866,1.27391934394836
Gabon,GAB,Control of Corruption: Estimate,CC.EST,-1.07714748382568,-0.905257821083069,-0.893178522586823,-0.666252255439758,-0.634305477142334,-0.678029417991638,-0.72360235452652,-0.758754312992096,-0.841892600059509,-0.85915344953537,-0.887044489383698,-0.886901438236237,-0.868000090122223,-1.04297661781311,-1.01552844047546
Gabon,GAB,Government Effectiveness: Estimate,GE.EST,-0.762323498725891,-0.79597407579422,-0.847473442554474,-0.961209893226624,-0.868893802165985,-0.606707334518433,-0.759362697601318,-0.832691252231598,-1.0042712688446,-0.826597571372986,-0.957504510879517,-0.991475403308868,-0.816382169723511,-0.685424149036407,-0.779809296131134
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.140438765287399,0.299279242753983,0.384890913963318,0.293291419744492,0.330102741718292,0.149542808532715,0.0152472918853164,-0.110105983912945,-0.105890899896622,-0.257340848445892,-0.0750986188650131,-0.0657728165388107,-0.0757173225283623,0.0603694021701813,-0.335527300834656
Gabon,GAB,Regulatory Quality: Estimate,RQ.EST,-0.477560758590698,-0.435533314943314,-0.456474870443344,-0.532351732254028,-0.614103138446808,-0.69313257932663,-0.732971966266632,-0.717620611190796,-0.71398663520813,-0.889868915081024,-0.958428800106049,-0.881805598735809,-0.821126997470856,-0.702257215976715,-0.704819560050964
Gabon,GAB,Voice and Accountability: Estimate,VA.EST,-0.971218228340149,-0.865145206451416,-0.905199348926544,-0.863606691360474,-0.863398909568787,-0.866170287132263,-0.894511580467224,-0.968311488628387,-1.06009995937347,-0.961422681808472,-1.04159319400787,-0.977103650569916,-0.891519963741302,-0.880173981189728,-0.919151186943054
"Gambia, The",GMB,Control of Corruption: Estimate,CC.EST,-0.557290554046631,-0.587572574615479,-0.513804793357849,-0.653231739997864,-0.70621132850647,-0.694107413291931,-0.81372058391571,-0.85063761472702,-0.65783566236496,-0.502051889896393,-0.407115370035172,-0.424807697534561,-0.380903303623199,-0.275547713041306,-0.281129717826843
"Gambia, The",GMB,Government Effectiveness: Estimate,GE.EST,-0.743443965911865,-0.747090220451355,-0.673657119274139,-0.575278580188751,-0.74015212059021,-0.719993352890015,-0.990610837936401,-0.937365174293518,-0.745089054107666,-0.75137335062027,-0.765238344669342,-0.786214232444763,-0.676103711128235,-0.653572559356689,-0.590593457221985
"Gambia, The",GMB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.12231682240963,0.0654169842600822,-0.000270605407422408,-0.000778838410042226,-0.04863640666008,-0.151400715112686,0.0162476319819689,-0.442044198513031,-0.0948309376835823,-0.0874964967370033,0.214491605758667,0.248035475611687,0.0353307984769344,0.0439732819795609,-0.0120199294760823
"Gambia, The",GMB,Regulatory Quality: Estimate,RQ.EST,-0.412360966205597,-0.480537474155426,-0.351987540721893,-0.257835358381271,-0.377716362476349,-0.498851090669632,-0.580959022045135,-0.581205725669861,-0.511482894420624,-0.673881351947784,-0.717234313488007,-0.759016036987305,-0.889699339866638,-0.714570105075836,-0.639587819576263
"Gambia, The",GMB,Voice and Accountability: Estimate,VA.EST,-1.01221060752869,-1.07546448707581,-1.21547913551331,-1.28747808933258,-1.25742137432098,-1.26768577098846,-1.45970582962036,-1.2605242729187,-0.621979296207428,-0.21559052169323,-0.249280497431755,-0.200950473546982,-0.104992866516113,-0.04075588285923,-0.0410085804760456
Georgia,GEO,Control of Corruption: Estimate,CC.EST,-0.122036166489124,0.0123015772551298,0.117519699037075,0.39742112159729,0.463619619607925,0.828279137611389,0.700735151767731,0.713530719280243,0.759495615959167,0.724816799163818,0.716545462608337,0.601492643356323,0.661079525947571,0.620420038700104,0.617694795131683
Georgia,GEO,Government Effectiveness: Estimate,GE.EST,0.297784507274628,0.327387809753418,0.578812718391418,0.63056617975235,0.606947124004364,0.424183517694473,0.263111501932144,0.420896291732788,0.481504321098328,0.518133521080017,0.766199469566345,0.716738402843475,0.616529405117035,0.650143086910248,0.791285872459412
Georgia,GEO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.965524911880493,-0.718320906162262,-0.65695196390152,-0.680453956127167,-0.441366165876389,-0.321507543325424,-0.472153753042221,-0.320115089416504,-0.375214755535126,-0.447562873363495,-0.498171955347061,-0.429610639810562,-0.429620236158371,-0.43653005361557,-0.335554122924805
Georgia,GEO,Regulatory Quality: Estimate,RQ.EST,0.508792340755463,0.586639821529388,0.651625037193298,0.664130926132202,0.72580498456955,0.760027527809143,0.750866293907166,0.861489713191986,0.949060201644897,1.03199064731598,1.02652418613434,1.00116765499115,1.05341958999634,1.0323086977005,0.946578145027161
